Volvo,C40,2015,110438573,29854,Diesel,Automanual,ZCEPHA84PPGZ38083
Skoda,Octavia,2018,178769469,26987,Diesel,Manual,MT7PGPA48GPN61854
Opel,Mokka,2013,109611589,45615,Electric,CVT,YPLPHPMGXKGB52483
Audi,S5,2017,159259103,44348,Gasoline,Automatic,A3DUPMPPPDNK06783
Audi,A8,2012,173209307,58841,Compressed Natural Gas,Manual,JEMPA15XHX0V24875
Volvo,C40,2019,147816487,13968,Gasoline Hybrid,Manual,PYXN7BN3PYGT14128
Opel,Astra,2020,165304460,46355,Diesel,Automanual,7NP48A3DR2SG45800
Mercedes-Benz,A-Class,2020,131388962,22776,Diesel,Manual,LNAXNXP2LAPP59154
Lincoln,Navigator,2013,176620123,39297,Gasoline,Automatic,THA9NDCE4AP939240
Buick,Verano,2018,141534291,35539,Ethanol,Automanual,4PBPBNB3P0P822152
Volvo,V60,2016,175733200,30985,Electric,Automanual,77PG89AP40EP85512
Renault,Twingo,2010,155141142,31110,Ethanol,Manual,RX4P4XAPWM0132550
Dodge,Charger,2016,174071495,45152,Gasoline Hybrid,Automatic,PPFJK7LCX30L04824
Volvo,XC60,2019,150194041,38817,Electric,CVT,PTY5PUKEVRLP38902
Audi,A8,2019,183220373,52805,Diesel,Automanual,XT7LP6PJP4PP53267
Volvo,S60,2010,196692132,51435,Electric,Automanual,YMPLPPK0KTBP58515
Hyundai,i20,2018,158950645,51313,Compressed Natural Gas,CVT,MKVL74RKPPPP98080
Lincoln,MKX,2020,152396806,45305,E-85/Gasoline,Automatic,2UKDKPHPL20S59757
Buick,Riveria,2010,179836755,33755,Diesel,Manual,PS0KP7UTY40C95162
Fiat,Panda,2014,170713051,19033,Diesel,CVT,WEJPDAPCP6PN56489
Skoda,Superb,2012,139566711,14826,E-85/Gasoline,Manual,0PP0TPFPB70R57680
Renault,Zoe,2012,110131663,15482,E-85/Gasoline,CVT,LRJFUYPLHU0J37319
Audi,A5,2012,194514585,53286,Compressed Natural Gas,Manual,2CTVPDG984EP90868
Mazda,CX-8,2020,111886277,56758,Gasoline Hybrid,CVT,HPBNN6DV4RPS96985
Toyota,Corolla,2018,110332515,55228,Compressed Natural Gas,Automanual,BKGZY14JBPPB61521
Volkswagen,ID.3,2017,137183498,35085,Diesel,Manual,PRUT6KUUW9KA21970
Opel,Crossland,2019,133865844,46906,Diesel,CVT,ZRCKJNHPVBRP54026
Dacia,Spring,2014,136728957,28079,Gasoline Hybrid,Manual,7SJVRMPP5MW044784
Kia,Ceed,2017,142538326,40924,Diesel,CVT,G8BPP9PPN6Y234056
Toyota,Camry,2013,139667578,43090,Gasoline,Automatic,S6PMKN9PKP0P21850
Toyota,Corolla,2020,136202512,42149,Compressed Natural Gas,Manual,PZHZELUP3SYP82687
Renault,Captur,2011,141812096,15368,E-85/Gasoline,CVT,LU80PYAURPK846178
Dacia,Spring,2015,125910964,54705,E-85/Gasoline,Manual,UNP8FVL5GPPN47237
Opel,Crossland,2011,149831147,50056,Diesel,Automatic,9PPNSS3PJAHP51037
Volvo,C40,2015,194285725,51674,Ethanol,Automatic,M5ETV99PKV0L14278
Dodge,Ram,2015,128901954,35420,Compressed Natural Gas,Automatic,5AL1JBKAPE0X87352
Fiat,Tipo,2010,165579571,17279,Ethanol,Automanual,AWPNBJPLHPDC45543
Xpeng,P7,2018,184491999,12379,Diesel,Automanual,WFPYP2ZNY0MP00416
Toyota,Yaris,2013,101576565,33149,Electric,CVT,WKJ6DKPPZNAM09694
Mazda,CX-3,2019,131987970,19264,Diesel,Automanual,M70LJPS7B8PP10291
Skoda,Octavia,2010,198275481,49950,E-85/Gasoline,CVT,GDSM9ATPJ2K735655
Audi,S5,2014,166164615,20965,Gasoline,Automanual,491FM9P1PAMP06032
Mazda,MX-5,2010,156434812,27145,E-85/Gasoline,Automanual,MPF3PWPCJU0235773
Seat,Arona,2020,160659423,17245,E-85/Gasoline,Manual,PJ3570P2020S59985
Dodge,Challenger,2017,151905218,38376,Ethanol,CVT,LLFP6XMPNSFP69461
Kia,Ceed,2018,186910966,32929,Gasoline,Manual,PP5Y6XPPKHKK29561
Dodge,Charger,2014,145793481,51597,Gasoline Hybrid,Automatic,PJCYDAMNTU0X11246
Fiat,500,2020,115370028,22025,Electric,Manual,JMTPTJGPYZRM67944
Nissan,Versa,2017,129737190,15819,Gasoline Hybrid,Automatic,4XTPGGMGPP0771512
BMW,X1,2015,144300690,43215,Electric,Automanual,PL5FDSDPNPSC04887
Seat,Ateca,2016,158968708,46693,Ethanol,Automanual,Y0AVHV0P0YDH48732
Opel,Mokka,2010,111905025,10949,Electric,Manual,PTJ9KE4SPJ0787243
Mercedes-Benz,E-Class,2016,104936217,28429,Gasoline Hybrid,Manual,PVPDWN3B2BJN05802
Dodge,Durango,2018,112451531,25606,Diesel,CVT,PNBEMCPFP8UP43347
Volvo,V60,2010,125695504,23916,Gasoline,Manual,N6Y8PUXSF9E168247
Hyundai,i20,2014,192946964,31645,Compressed Natural Gas,Automanual,J96P5B2LPEF567293
Lincoln,MKS,2016,147070996,23331,Gasoline,Manual,92MA1XP07WA075156
Tesla,Model,2017,196572177,44502,Ethanol,Automanual,8H731P0PJKPV63260
Dacia,Duster,2014,180153706,30917,Compressed Natural Gas,Automanual,AR2XKPPNPMF313230
Seat,Ibiza,2012,123791047,29862,Electric,Automanual,BTP1PP1PAPUV26985
Fiat,Panda,2012,112869684,15138,Compressed Natural Gas,Automatic,MPBDPBJHTPS014427
Nio,ES6,2018,175533568,17409,Diesel,Automatic,MJPALZMJUB0H35136
Citroën,C3,2020,196234450,14354,Gasoline,Automatic,SBWPNXS9WGNV48332
Volvo,C40,2015,119715715,53530,Electric,Automatic,9RCDMZU31DWM49538
Nio,EC6,2010,137273794,11408,Diesel,Automatic,EYRTLE9Y66VB59242
BMW,M3,2019,138696415,14145,Gasoline Hybrid,CVT,TMXPPPPRT2B191105
Xpeng,P5,2012,118426025,14780,Gasoline,Automatic,YT429T5MW5RU51843
Buick,Encore,2020,102828102,28908,Diesel,Automatic,J4PDPPX9JMK870486
Fiat,500,2011,196176754,24385,Gasoline Hybrid,Manual,NBP6BB5Y3LPC65907
Hyundai,i10,2010,167044681,26215,Ethanol,Manual,VEP1PZWXJWPE71067
Honda,Civic,2014,122065051,34226,Ethanol,CVT,8GPPFGH2H60B96696
Peugeot,208,2014,154201976,38806,Compressed Natural Gas,Automanual,PPKCPJRB14WX06959
Nio,EP9,2020,100187695,58486,Gasoline,CVT,LDABHUML2BLE04117
Seat,Ateca,2019,113275947,34778,Gasoline Hybrid,Automatic,APNTPKLNUPGV81266
Nissan,Pathfiner,2011,163163647,11330,Gasoline,Manual,PWJ9LDWGC9PH76319
Opel,Mokka,2016,170546948,25163,Compressed Natural Gas,Automanual,X75PN3PEYYKP65696
Skoda,Octavia,2010,121620246,25522,Compressed Natural Gas,Manual,RPRJGR513ZPB25774
Honda,Accord,2014,168132079,50548,Gasoline Hybrid,CVT,NP7PKMUYPSLA78081
Mercedes-Benz,C-Class,2011,154644860,30735,Electric,CVT,P1X3UEMTPGFN07120
BMW,X3,2017,143492004,26613,Diesel,CVT,0J2LMUZPKPK687659
Toyota,Yaris,2011,170467777,10236,Diesel,Automatic,6DPPBBEK1PPW43212
BMW,X5,2016,171247863,36345,E-85/Gasoline,Manual,EKKKP36A2P0P11673
Opel,Corsa,2018,104326382,55450,Gasoline,Automatic,FJPM4PKDLXFE27196
Seat,Tarraco,2010,179489661,55662,Ethanol,Automanual,RUPNPP3H8PDG74354
Chevy,Malibu,2015,133028551,15297,Gasoline,Automatic,P6K6XUPE4JRC43358
Dacia,Sandero,2013,179206990,58865,Electric,CVT,JENMTEPFLYCS16548
Xpeng,G9,2014,160671881,48768,E-85/Gasoline,CVT,GUFRZ3PW0K0E11156
Skoda,Kodiaq,2015,110633964,44471,Gasoline,Automatic,5PXAP2LCDB0P03692
Nio,ES6,2017,126821506,22614,Gasoline,Automanual,2PP8P3ZCPUFP44888
Volvo,XC40,2010,114520218,28502,Electric,Automatic,J8LF18XNJF0B23535
Buick,LaCrosse,2010,128807740,15042,Gasoline,Automatic,PMMPENJC2HK339828
Xpeng,P5,2014,159007649,52710,Gasoline Hybrid,Manual,EUPMAPTG19P969428
Audi,S5,2019,158492433,14023,Electric,Manual,CXLP4UMVUMSK60603
Opel,Crossland,2016,110172246,12010,Electric,CVT,KS4HPCSX4BXR03750
Lincoln,MKZ,2017,190994777,58342,Electric,CVT,8LP3PCAGRWPY71116
Lincoln,MKX,2012,145946603,56660,Ethanol,Automatic,SSLAF80DPUMA12459
Volkswagen,Up,2016,122269342,26345,Gasoline,Automanual,ZENN6NK5JPFP73822
Mercedes-Benz,E-Class,2013,189485632,50095,Electric,CVT,PCFMR72A2NRP52410
Seat,Arona,2019,107054963,35063,Diesel,Manual,RN7VXVPPPE0J07564
Ford,Fiesta,2016,147429715,31978,Diesel,Manual,00PY7BG46NDX74984
Nio,ES7,2012,156386017,13771,Ethanol,CVT,40PW0PRW04FJ30523
Honda,Civic,2018,140225550,30620,Compressed Natural Gas,Manual,8KNPEA11TPAP93766
Tesla,Model,2010,190787976,14180,Gasoline,Manual,D0GPNA0X79DP47365
Hyundai,Kona,2014,169670765,52107,Compressed Natural Gas,Manual,EKLE75M6MEMY74963
BMW,X5,2018,129465318,52944,Diesel,Automatic,NKPMP7VNA1MM77279
Mercedes-Benz,A-Class,2013,175655013,10545,Ethanol,CVT,PYBDVPPPL0PN80375
Lincoln,Navigator,2011,127135073,36330,Gasoline,Automatic,F6FPW1P0LP0L53052
BMW,X1,2012,175323116,20736,Compressed Natural Gas,Manual,VZU1R24HPGBZ00328
Lincoln,MKZ,2014,165203468,38433,Electric,CVT,BN7X6CPPNG0958767
Renault,Clio,2013,142344972,11854,Ethanol,Manual,ES8MPNW69NPV18681
Buick,Verano,2012,169306936,50632,Gasoline Hybrid,CVT,TPPP2LPLPCXW24100
Nio,EP9,2013,191735285,43066,Ethanol,Automanual,P35ENCRXNG0864529
Audi,A5,2010,143716687,29921,Gasoline Hybrid,Automatic,D2PPLR6LPPGH91392
Peugeot,308,2015,153438814,54904,Gasoline,CVT,CA9ABGUP6K0P37872
Renault,Twingo,2012,128239769,18155,E-85/Gasoline,Automatic,UM0RJHJU5PGA83757
Dodge,Charger,2019,129000630,12106,Gasoline,CVT,MHGKLPE5HNPM00846
Lincoln,Navigator,2015,184094153,59945,Electric,Automatic,PTPZNUPPTY0P38616
Buick,LaCrosse,2011,119669758,32496,Compressed Natural Gas,CVT,P9HJ7ALPR0BN59770
Hyundai,Tucson,2016,129474955,43754,Compressed Natural Gas,CVT,PT5PU5H6BMN370368
Kia,Niro,2014,101933368,59606,Ethanol,CVT,W5KD8PB6HFA633691
Nio,ES6,2019,146201972,16575,Gasoline Hybrid,CVT,EXU7ALSYLLJC50261
Nio,ES6,2013,118444240,29619,Diesel,CVT,PBA2AM7TW0Y257852
Peugeot,3008,2010,131708145,34409,Diesel,CVT,PL516CPNBPK763714
Citroën,C3,2014,179343730,51093,Electric,Manual,MLV4GJAYVPAJ77662
Fiat,Panda,2018,199255602,54420,Gasoline Hybrid,Manual,RP0TP5RN9PZP35956
Dacia,Spring,2012,151936037,37806,E-85/Gasoline,Manual,MKD8KMCPPNNT32083
Tesla,Model,2020,194864427,44259,E-85/Gasoline,CVT,PEEP83PPPXFP68977
Tesla,Roadster,2013,150240160,15691,Gasoline Hybrid,Automanual,KKJP2LPJPPVP23456
Fiat,500,2013,124460560,41097,Gasoline Hybrid,Automatic,P8JE0MBMW4EP20145
Hyundai,i10,2014,116821814,53996,Gasoline,Automanual,LYU2R9L4AN0L34211
Skoda,Kodiaq,2014,146915586,23793,Diesel,Automatic,PXRTPLYZPMPP39752
Seat,Leon,2013,166625235,32234,Diesel,Automanual,P46H8PP8860D04105
Fiat,Tipo,2012,164461000,45055,Gasoline Hybrid,Automanual,FDE19K1K9T0Z09916
Audi,S5,2016,188085972,52737,Diesel,Automatic,MYLMHMUMVLMW92978
Toyota,Yaris,2018,138060995,28986,Gasoline Hybrid,Automatic,1P1TPG73A0W444218
Renault,Clio,2010,194240714,54301,Gasoline,CVT,DPPWBMFPXWDN58678
Volvo,V90,2019,130769541,28233,Electric,Automatic,PFNP8PM1L7HM55377
Citroën,C3,2017,151145055,18363,Gasoline,Manual,2LMRH7CPHL0165558
Kia,Ceed,2014,154138027,58670,Electric,CVT,PG9BK00SJ80H40156
Volvo,V60,2020,158459136,18437,Gasoline Hybrid,Manual,PPWYH3KPWN0688904
Honda,Odyssey,2014,148600556,36444,Gasoline Hybrid,Automanual,8XCK4LPGPDPC63157
Dodge,Durango,2012,102387190,53890,Diesel,Manual,X75FLMD7PPCE18697
Xpeng,P5,2013,137473155,48739,Gasoline Hybrid,Manual,55CPK9RPLPAU03587
Peugeot,108,2017,182333447,36564,Gasoline Hybrid,Automatic,P9PPTMJBPW0L47540
Lincoln,MKS,2019,138478680,25939,Electric,Manual,JF0SPJ1B3JWK34526
Nio,ES6,2019,123192046,12496,Diesel,Manual,TBFSPYVC7GPJ35901
Dodge,Charger,2020,134988941,42700,Gasoline,Manual,9JWKNJWGBLAP05200
Renault,Megane,2017,161301014,44212,Electric,Automatic,FRJJPTLPRKW768832
Mazda,CX-8,2015,157847398,48315,Diesel,Automanual,PX19PPS0PFSV15937
Mazda,BT-50,2011,165112965,41746,Electric,Manual,SPSPGSMBXDCP23236
Citroën,C3,2015,174182304,13148,Gasoline,CVT,1JHXYMXPVP0K87770
Audi,A5,2014,182058719,18646,Ethanol,CVT,PYXAJPPY4EP501999
Opel,Corsa,2011,115806131,43175,Electric,Manual,EAPD2TK8FNXK38725
BMW,X3,2019,115824600,15465,Gasoline Hybrid,Automanual,GZPBKPZFJB0781425
Nissan,Cube,2020,185974928,19198,Electric,CVT,R5L0PPP9PBC852023
Chevy,Malibu,2017,179428259,37422,Diesel,Automanual,KJLRPXKPP7PP65857
Mercedes-Benz,A-Class,2010,185707234,39741,Compressed Natural Gas,Manual,ZPDCNGN11ZL975244
Nissan,Micra,2019,186785044,29962,E-85/Gasoline,Automatic,FPRXGYHBPW0P35956
Skoda,Superb,2014,183613138,19669,Diesel,Automanual,AZ00PPT3FB0L55711
Toyota,Camry,2012,102215049,47172,Gasoline,CVT,JWKPABK9Y2JT88684
Volvo,V90,2012,177813473,49593,Gasoline Hybrid,Automanual,8PPPXGKPKJ0H97401
Buick,Enclave,2018,156112106,16332,Ethanol,CVT,0CL1U7JF0M0F24831
Lincoln,Navigator,2020,179148893,25065,Gasoline Hybrid,Automanual,RMPHDDVNNRCP26863
Audi,A7,2014,125798444,28137,Gasoline,Automatic,BREY6SANCPLK36128
Tesla,Model,2016,157626989,41128,Compressed Natural Gas,Manual,1CEJMPP2MHNJ06279
Mazda,BT-50,2012,188741702,17280,Ethanol,Manual,0PPCD2KHKPPT29729
Dacia,Sandero,2013,129362132,21275,Gasoline Hybrid,Automanual,8AHPPB3PPPFP33219
Peugeot,208,2019,164842613,56491,Ethanol,CVT,BJ0DPAPHCPPP62194
Fiat,Tipo,2014,105629141,48209,Gasoline Hybrid,Manual,NP67CP9GBHNP34342
Nissan,Rogue,2015,111593536,11503,Compressed Natural Gas,CVT,3UTVMTNLPPAZ31314
Skoda,Octavia,2017,181362915,43123,Compressed Natural Gas,Automanual,9DAP39UJKCPS41030
Citroën,C4,2016,148018601,50772,Electric,Automatic,PPVTSP5PL7KL19024
Chevy,Silverado,2010,130258941,52074,Gasoline Hybrid,Manual,7MPJWY6P08HK67725
Tesla,Model,2011,137233492,37116,Electric,Manual,9SH8LTKYW4PP96850
Peugeot,508,2017,154161127,13805,Ethanol,CVT,1J9E9DNBB60Z10357
Nio,ES6,2011,134819522,27045,Diesel,CVT,FCNPH9MXNPRE81701
Peugeot,2008,2013,120890788,57591,Diesel,CVT,60WDMFFZPKLP88635
Volvo,C40,2013,118159823,44120,E-85/Gasoline,CVT,JE6PLAL5GRPP68115
Mazda,CX-9,2014,118794963,23069,Compressed Natural Gas,Automanual,PM5JPF0KKLJ887670
Dodge,Charger,2015,147201795,12128,Gasoline,Automatic,LKE6PJ4VXGKP05982
Mercedes-Benz,B-Class,2011,124324071,18226,Ethanol,Automatic,PPVZPLRPNPPJ45767
Mazda,CX-5,2020,117262219,42496,Gasoline,CVT,UHKPZUPCKSZJ51907
Lincoln,MKZ,2015,199767119,48867,Gasoline Hybrid,Manual,JCPEEYAPETEE14812
Peugeot,408,2016,100560584,48536,Gasoline,Automanual,FD2NP1UNPPRV86522
Opel,Corsa,2010,100050182,39619,E-85/Gasoline,CVT,8PPWDKJXPP0P79098
Ford,F150,2019,127040732,14403,Gasoline Hybrid,Automanual,4TZBZRZ30DPF57419
Honda,Civic,2018,134008611,25683,Ethanol,Manual,MXXD2V0LUP0B88972
Skoda,Kodiaq,2010,155933341,38374,Ethanol,CVT,DXPS9BPJ5FUC48128
Peugeot,308,2016,171382118,13844,Diesel,Manual,BS1CYHMXG6LJ87512
Buick,Encore,2018,197435339,21655,Diesel,Manual,5KPLPKNT0JPV37730
Ford,Focus,2016,168665813,29888,Diesel,Manual,THLLTRRHP6NA12036
Mercedes-Benz,C-Class,2017,149817744,42899,Diesel,Manual,XNRCTHN34LWV54636
Audi,A8,2019,186154713,38553,Gasoline Hybrid,Automanual,ZLPS1NEXGDMN89595
Honda,Civic,2019,127872387,32622,Gasoline Hybrid,CVT,RPRPP40PUPAG71339
Mazda,MX-5,2018,157168270,47423,Gasoline,Manual,TPCMPEPC2PPP85431
Buick,Verano,2014,179733960,14628,Ethanol,Automanual,2NSSVCP380LM81852
Lincoln,Navigator,2018,181991195,42918,Compressed Natural Gas,Automatic,C0R6ZVAPJN0F49352
Honda,Odyssey,2015,165208841,24199,Diesel,Manual,Z7L9NPFTPX0K62108
Buick,Riveria,2019,184332867,48469,Diesel,Automatic,8D89PUYR9WPK34567
Honda,Civic,2018,125847638,18440,Gasoline,Automatic,VP6F3USKP5FC35500
Lincoln,MKZ,2017,173598878,20799,Ethanol,CVT,LPPKGRPPFBEY93134
Hyundai,i10,2013,188550705,23059,Gasoline Hybrid,Automanual,61AMJLT43P0S87744
Renault,Twingo,2015,150061586,56719,Ethanol,Manual,PNPL8NMLAMEP32694
Honda,Civic,2016,143743308,38093,Gasoline Hybrid,Automanual,NC55LE1Y2PHM22904
Skoda,Kodiaq,2017,136223623,27916,Gasoline Hybrid,Automatic,0ETPPTJVLMPM04614
Mazda,CX-8,2017,156815310,12958,Electric,Manual,PPPPJNB5F30D81099
Nissan,Versa,2019,198468587,39942,Ethanol,Automanual,9FJKCPFSPPPP85091
Kia,Ceed,2020,197875726,58113,E-85/Gasoline,Automanual,HMPPDEA7MM0877061
Fiat,Panda,2016,198093306,56120,Electric,Automatic,PPPNPP6DRZKC78255
BMW,M5,2018,102210858,55620,E-85/Gasoline,Automanual,HBFZNPVEENJ086852
Mercedes-Benz,C-Class,2013,178394481,23703,Gasoline Hybrid,CVT,8P5FJPPTGWGJ98795
Hyundai,Kona,2014,143649766,10234,E-85/Gasoline,Manual,2LPFPKP5V8HP10244
Chevy,Camero,2015,119404179,57271,Diesel,Automanual,9PP1SPPTPPNW40564
Kia,Niro,2011,106991286,21446,Ethanol,Automatic,PLF06PFRUPPF17579
Mazda,CX-3,2011,121881376,32088,Gasoline,Manual,U2WEPPJLSFVL99423
Toyota,Yaris,2020,103490012,43119,Compressed Natural Gas,Automatic,NK2BGPAEEPVD55154
Xpeng,P7,2011,179925302,47359,Gasoline,Automatic,PKGEYNYPRN0615594
Renault,Twingo,2019,110783235,16044,E-85/Gasoline,CVT,G72PPPPPPZ0P12436
Chevy,Malibu,2013,105002161,21534,Electric,Automanual,7SFXPKMJ2KNP54995
Dodge,Durango,2016,103294661,26895,Compressed Natural Gas,CVT,NHTWLMSW9PJD51626
Dacia,Spring,2010,143734281,46485,Diesel,Automatic,H7JMADKLN5S072307
Dacia,Sandero,2020,144034802,13384,Diesel,Automanual,P1MP8GGP210K93057
Peugeot,3008,2012,150212795,43418,Ethanol,CVT,PLVPNS1PPSEF11716
Tesla,Model,2011,155120027,42861,Compressed Natural Gas,CVT,LYBPK69KP9SP62431
Lincoln,MKS,2010,188558783,30703,Gasoline,Manual,8TH7CVXBLPSR12120
Fiat,500,2015,159024681,40385,Gasoline Hybrid,Manual,X9TJBJCGRPKB59148
Volkswagen,Up,2015,147480988,23497,Diesel,Automanual,2LJ3KHPBUHJD23824
Hyundai,IONIQ,2013,125292813,46615,Gasoline,CVT,0MN6N6P6Z4JS58445
Nissan,Qashqai,2012,123295000,34568,E-85/Gasoline,Manual,F5PNG38FVUJ268668
Dodge,Ram,2015,123302855,41484,Compressed Natural Gas,Manual,LEP5GP43P3HB49878
Fiat,500,2019,187338904,14133,Gasoline,Automanual,6MVGFAPB48ED67655
Dacia,Sandero,2013,101097815,16062,Electric,Automatic,P7HLVMNYUVKT19110
Peugeot,308,2018,180386471,48425,E-85/Gasoline,Automatic,NCPBPPVPPA0P35503
Volkswagen,Tiguan,2020,165203801,21311,Gasoline Hybrid,Manual,0MSPTG2SP70P76724
Xpeng,G9,2010,187190849,46979,Ethanol,Automatic,F5LPHKPLK50F02493
Peugeot,2008,2010,128756308,10564,Compressed Natural Gas,CVT,P2F6J8LF5ET047774
Buick,Verano,2012,178776532,29002,E-85/Gasoline,Automanual,8D5PET1NVPLS29961
Fiat,500,2015,188324877,24978,E-85/Gasoline,Automanual,PNC6LPP8JJLJ12838
Lincoln,MKS,2015,153089047,43647,Gasoline Hybrid,CVT,PZD5FKSCPBPP93858
Fiat,500,2019,164018899,56410,Diesel,Automanual,2PCR25LPKJDP86637
Chevy,Malibu,2016,177814562,31556,Gasoline,Manual,PBPDNJDPGPKC19748
BMW,M5,2019,136510501,23583,E-85/Gasoline,Automanual,BLD4PESK5UKE64761
Volkswagen,Polo,2015,194794352,52043,Gasoline Hybrid,CVT,PX0U0PLEAPLK13500
Nissan,Micra,2017,186999591,36186,Diesel,CVT,PEFR5B4W9BDB33816
Dodge,Challenger,2010,114966451,45216,Gasoline,CVT,H7KY3NKW9JPY51864
Renault,Zoe,2018,187462320,20733,Gasoline,Automanual,PJUZM0PPPJHD06089
Nio,ES6,2019,148477339,15694,Ethanol,Automanual,NLXSJYPPMPBJ20986
Kia,Ceed,2017,120537603,26855,E-85/Gasoline,Automatic,ZTP5JJ8PWNA401888
Ford,F150,2018,172710922,25773,Compressed Natural Gas,CVT,PMFKPSYPUXAT61194
Seat,Ateca,2013,134664310,11568,Gasoline,Automanual,PAGR5PZAMHP276684
Citroën,C5,2013,141613122,19043,Gasoline Hybrid,CVT,NVTLXK3KAMNA15741
Kia,Sportage,2015,152453510,42111,Gasoline Hybrid,Manual,2U0AUKHRPNP666729
BMW,328i,2020,127299857,45125,Ethanol,Automatic,APLTF14TK40H39174
Tesla,Model,2019,160283954,30287,Compressed Natural Gas,CVT,PPL9PVXPFKJW63792
Kia,Picanto,2018,190909710,26106,E-85/Gasoline,Automatic,WPMMKZ97XELH14468
Mazda,CX-3,2018,124661139,56452,Gasoline Hybrid,Automanual,66KPDPP9EMCB09279
Toyota,Yaris,2015,190119516,27782,Gasoline,CVT,3UWB5JP9PRPL39328
Volvo,XC60,2012,142373636,59730,Gasoline,Manual,LZGR6PENHHP426556
Opel,Crossland,2012,106729615,36586,Ethanol,CVT,X267PHPPWJ0Y15694
Honda,CR-V,2014,126381924,44853,Gasoline,Manual,DR4TNBH0XPCP03804
Nio,ES7,2014,139338157,32591,Electric,Manual,L3PNBWZ29JUS19282
Lincoln,MKS,2015,134838823,32362,E-85/Gasoline,Automanual,LVDPPZGAP80A19430
Volvo,XC40,2013,157099867,53121,Gasoline,Automanual,CCBKPJKU4KKN01239
Nio,EC6,2011,133027678,11666,Ethanol,Manual,GMT4A27CM1NP91298
Volkswagen,Tiguan,2011,136688312,15863,Gasoline,Manual,APKJYYZ55WVE05495
Toyota,Prius,2014,147194080,37182,Ethanol,CVT,XPX4PPY3MMFU59371
Honda,Odyssey,2014,188303734,58467,Electric,Automanual,PPNS85P7PZZH50261
Hyundai,Kona,2016,178615592,58422,Ethanol,Manual,MPN1PEPJYGJC16364
Buick,Verano,2017,113896233,39376,Diesel,Automanual,UPTNLBPAATTH51896
Nissan,Qashqai,2020,104402615,46610,Ethanol,Automanual,HPLGNFTRELLG61675
Tesla,Model,2011,110971891,35044,Electric,CVT,PYPFMMT1LK0Z36921
Nio,ES8,2019,128302328,51747,E-85/Gasoline,Manual,PD9P1N41DPYY51846
Lincoln,MKX,2018,180258789,59339,Compressed Natural Gas,CVT,JCJMMGK19R0J77999
Tesla,Model,2012,118832875,45088,Gasoline,Automanual,4RPPMUMFPKPN35897
Peugeot,308,2012,181856985,32599,Gasoline,Automatic,PPPLPPHPFGNY57812
Honda,Accord,2015,120580654,23028,Gasoline Hybrid,CVT,PHPV6XMPLKPE51544
Chevy,Malibu,2014,104035214,47354,Gasoline Hybrid,Automanual,K7MSZ0YT8MPP85771
Volkswagen,ID.3,2016,128472864,25690,Gasoline,Automatic,LPNPNPH17R0B75344
Peugeot,308,2018,133783369,16037,Ethanol,Automatic,40Z5TWMNPSTP51448
Dacia,Spring,2014,101909285,44273,Compressed Natural Gas,Automatic,D6PP2MDVJUKY47168
Buick,Enclave,2016,129299531,25150,Diesel,Automatic,CDX6VPDPPPY697384
Chevy,Malibu,2016,155417948,31413,Gasoline Hybrid,CVT,P1FPUPY2XYB298620
Peugeot,308,2020,184162526,26613,Diesel,Automanual,1FY7HZN3PPUY67245
Volvo,V60,2017,171075655,25611,Ethanol,CVT,PV6NLU0PFPJP84764
Peugeot,108,2011,195761606,36712,Diesel,Manual,P1CPLU61R60P21306
Lincoln,Navigator,2013,101976370,32003,E-85/Gasoline,Automatic,BAPSPTPWPBCZ92990
Buick,LaCrosse,2013,184834133,57595,E-85/Gasoline,CVT,1DEBRPPEPW0344632
Seat,Ateca,2014,108114527,56987,Electric,Manual,6LC31FEM290P26291
Opel,Crossland,2017,106243447,19117,Electric,Manual,K67ZP0S3200F35098
Fiat,500,2016,131383613,53271,Electric,Manual,KPNNTJPYJL0554256
Honda,Civic,2010,175489391,55452,Compressed Natural Gas,CVT,CGJCLP3PPMNL03121
Volvo,S60,2019,110394164,42493,Compressed Natural Gas,Manual,PZPPCKPPMP0033348
Chevy,Camero,2019,166932513,32658,Ethanol,CVT,PMN2DKALBME962687
Opel,Astra,2016,144594897,15128,E-85/Gasoline,Automatic,X1PFD7JH2GKD84502
Kia,Ceed,2011,146528788,10620,Gasoline Hybrid,Manual,PMUEXR0VNP0U34954
Peugeot,308,2017,142386005,53195,E-85/Gasoline,CVT,1HBKPLGLP0P007200
Dodge,Ram,2014,124427931,44107,Gasoline,Manual,MLKANHABRD0144762
Citroën,C5,2019,164903150,39932,E-85/Gasoline,CVT,PNPPP67K1YPH92552
Honda,Odyssey,2019,118088634,53354,Gasoline Hybrid,CVT,4VED7SM1N7PL45509
Fiat,Panda,2019,169779759,15762,E-85/Gasoline,Automanual,4RM1PPAPG4H386274
Nio,ES8,2012,134250961,44633,Diesel,Manual,PRPZNGDPPMKJ21810
Opel,Astra,2019,124864375,45550,Compressed Natural Gas,Manual,YNPGPLDPGPBY45144
Skoda,Kodiaq,2011,166657031,42782,Ethanol,Manual,RPPJ31P8DPGW38184
Nio,ET7,2014,171107430,37704,Compressed Natural Gas,Automatic,JGUKDUYMAHB472920
Nissan,Micra,2019,108538891,41476,E-85/Gasoline,CVT,MPPLPN5LPPPM53811
Toyota,Corolla,2012,185739937,52987,Gasoline,Automatic,FXPCP7FFPGW231816
Buick,Enclave,2011,180448690,41302,Compressed Natural Gas,Manual,1N2UPGPS8YPC99113
